input_vector,output_vector,circuit
0000000000110000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,000111011111011110001000001000000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100001111001011010000010010000000010001110,c5315
0000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000100000000000000000000000001000000000000000000000000101010101000000101010100000000000001000000000010111111000000000000001100000000000000000100,000111011111011110011100001110000011111000000000010101001101101100001100010100010011110001000011001101110010010010011011110,c5315
0000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000,000111011111011110011000001110000011111000000000010000000001000000001010001111000000000000001011010000010010000000000001011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000110101010000000000000001100000000000000010000000000000100,000101011100011110011000001110000011111000000000010010100111000111111010001111111100000000011110011110000100100000000100011,c5315
0000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000,000111011111011110011000001110000011111000000000010000000000000100001010000000111100000000001011010000000010000000000000111,c5315
0000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100010,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111001110000000000000000000011,c5315
0000000000000000000000000000000000000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010011111111100001111001011010000010010010000010001110,c5315
0000000000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000,000111011111011110011100001110000011111000000000010000000001000100001010101111111111110010001011010000010010000100000001101,c5315
0000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100110,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111011110000000000000000110011,c5315
0000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000,001111011111011110011000001110000011111000000000010000000001000100001010001111111100000000001011010000010010000000000001111,c5315
0000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010,000111011111011110011000001110000011111000000000010000011100111011111010000000000000000000001111010110000010000000000000011,c5315
0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010001000000000000100000000000001000000000010111111000000000000000000000000000000000100,000111011111011110011000001110000011111000000000010101001001101101111000000100010000000000000011011111110010000000000011111,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110100010100000000000000000000000000000000000000000000100,000110011100011110011000001110000011111000000000010000011100000011110010001110111000000000000011011111110010000000000100011,c5315
0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101000000000000000000000000001000000000000000110000000000000000000000000000000000110,000111011111011110011000001110000011111000000000010000011100111011111000000000000000000000001111011110000000000000000110011,c5315
