input_vector,output_vector,circuit
00000000000000000000000000000000000000000000000000010111010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101111110111100101111100111101101000011001,c2670
00011100100011111111110110100000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000010001100000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101101111111100000000000000100110110011001,c2670
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101111111111100000000000000101101100011001,c2670
00000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101111111111100000000000000101101100011001,c2670
00011100100011111100001000000000000000000000000000000000000000000000000000101111101000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000010000001000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101100011111100000000000000000110110011001,c2670
00000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101111111111100000000000000101101100011001,c2670
00011100100011111100001000000000000000000000000000000000000000000000000000000000000010000000000011111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000100000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101100011111100000000000000001010110011001,c2670
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000100000000000000000000000000000000000000011111111110011101111111111100000000000000101101100011001,c2670
00011100100011111111110111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101111111111100000000000000101001100011001,c2670
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001011000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101111111111100000000000000100101100011001,c2670
00000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101111111101100000000000000101101000011001,c2670
00000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101111111101100000000000000101101000011001,c2670
00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,01000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111110011101111111111100000000000000101101100011001,c2670
